Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
02/07/2014 05:37,0,2,00:02,Turbine operational,1,FALSE,FALSE,3
02/07/2014 05:37,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.9
02/07/2014 05:41,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.7
03/07/2014 14:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,11.7
03/07/2014 15:06,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
03/07/2014 15:06,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
03/07/2014 15:06,0,2,00:02,Turbine operational,1,FALSE,FALSE,7.5
03/07/2014 15:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.9
03/07/2014 15:09,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,11.3
03/07/2014 15:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,10.7
03/07/2014 15:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.2
07/07/2014 09:59,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.3
07/07/2014 12:06,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.3
07/07/2014 12:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.6
07/07/2014 12:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.5
07/07/2014 13:54,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.2
07/07/2014 13:56,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
07/07/2014 13:58,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.1
07/07/2014 22:44,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
07/07/2014 23:19,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.9
07/07/2014 23:19,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.9
07/07/2014 23:23,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
10/07/2014 09:17,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,3.3
10/07/2014 09:17,8,0,08:00,Maintenance,6,TRUE,FALSE,2.9
10/07/2014 16:10,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,5.7
10/07/2014 16:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.2
10/07/2014 16:13,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,6
10/07/2014 16:14,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,2.6
10/07/2014 16:14,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,2.8
10/07/2014 16:14,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,2.8
10/07/2014 16:14,220,52,220:52:00,Processor reset : Yaw inverter 2,6,FALSE,FALSE,3.2
10/07/2014 16:14,220,51,220:51:00,Processor reset : Yaw inverter 1,6,FALSE,FALSE,3.3
10/07/2014 16:14,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,3.3
10/07/2014 16:15,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,3.8
10/07/2014 16:15,222,5,222:05:00,Turbine reset : Remote display,6,FALSE,FALSE,2.3
10/07/2014 16:15,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,2.8
10/07/2014 16:22,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.5
10/07/2014 16:22,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,6.5
10/07/2014 16:24,8,0,08:00,Maintenance,6,TRUE,FALSE,5.5
11/07/2014 11:20,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2
11/07/2014 11:48,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
11/07/2014 11:53,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
11/07/2014 12:19,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.8
11/07/2014 13:06,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
11/07/2014 14:10,0,2,00:02,Turbine operational,1,FALSE,FALSE,5.1
11/07/2014 14:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.8
11/07/2014 14:11,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.9
12/07/2014 06:48,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.5
12/07/2014 06:56,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.1
12/07/2014 06:57,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.7
13/07/2014 18:12,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.2
13/07/2014 18:19,0,2,00:02,Turbine operational,1,FALSE,FALSE,7.6
13/07/2014 18:19,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.8
13/07/2014 18:20,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.8
14/07/2014 12:32,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.5
14/07/2014 12:32,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.6
14/07/2014 12:32,0,2,00:02,Turbine operational,1,FALSE,FALSE,9.3
14/07/2014 12:35,0,1,00:01,Turbine starting,1,FALSE,FALSE,14.6
14/07/2014 12:36,0,0,00:00,Turbine in operation,1,FALSE,FALSE,17.2
15/07/2014 08:18,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
15/07/2014 08:52,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
15/07/2014 08:52,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
15/07/2014 08:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.3
17/07/2014 04:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
17/07/2014 06:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.2
17/07/2014 06:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.4
17/07/2014 06:30,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
17/07/2014 10:18,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
17/07/2014 10:20,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
17/07/2014 10:20,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.7
18/07/2014 01:17,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.3
18/07/2014 01:17,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.2
18/07/2014 01:18,0,2,00:02,Turbine operational,1,FALSE,FALSE,11.6
18/07/2014 01:20,0,1,00:01,Turbine starting,1,FALSE,FALSE,13.1
18/07/2014 01:21,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.1
18/07/2014 01:21,0,1,00:01,Turbine starting,1,FALSE,FALSE,12
18/07/2014 01:21,0,0,00:00,Turbine in operation,1,FALSE,FALSE,13
18/07/2014 01:37,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.7
18/07/2014 01:37,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
18/07/2014 01:37,0,2,00:02,Turbine operational,1,FALSE,FALSE,16.3
18/07/2014 01:39,0,1,00:01,Turbine starting,1,FALSE,FALSE,11
18/07/2014 01:40,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.3
18/07/2014 01:52,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,10.7
18/07/2014 01:52,0,2,00:02,Turbine operational,1,FALSE,FALSE,13.1
18/07/2014 01:55,0,1,00:01,Turbine starting,1,FALSE,FALSE,13.8
18/07/2014 01:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,12.1
18/07/2014 07:45,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
18/07/2014 08:49,0,2,00:02,Turbine operational,1,FALSE,FALSE,2
18/07/2014 08:49,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.8
18/07/2014 08:52,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
18/07/2014 09:08,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
18/07/2014 09:54,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.1
18/07/2014 09:54,0,1,00:01,Turbine starting,1,FALSE,FALSE,4
18/07/2014 09:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.2
18/07/2014 15:56,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.3
18/07/2014 16:02,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.7
18/07/2014 16:03,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.9
18/07/2014 22:21,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
18/07/2014 23:35,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.7
18/07/2014 23:35,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.8
18/07/2014 23:39,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.1
19/07/2014 00:10,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
19/07/2014 01:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,2
19/07/2014 01:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
19/07/2014 01:29,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.7
19/07/2014 05:47,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.7
19/07/2014 05:47,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.8
19/07/2014 05:50,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
19/07/2014 09:08,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,0.5
19/07/2014 09:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0
19/07/2014 11:34,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.2
19/07/2014 11:34,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.3
19/07/2014 11:36,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.8
20/07/2014 15:15,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,4.4
20/07/2014 15:16,0,2,00:02,Turbine operational,1,FALSE,FALSE,6.3
20/07/2014 15:18,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.4
20/07/2014 15:19,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.6
20/07/2014 16:43,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
20/07/2014 16:58,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.7
20/07/2014 16:58,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.6
20/07/2014 17:00,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.5
21/07/2014 06:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,2
21/07/2014 07:15,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/07/2014 07:15,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
21/07/2014 07:18,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.5
21/07/2014 07:19,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,2.9
21/07/2014 07:23,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.6
21/07/2014 07:24,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.9
21/07/2014 11:27,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.6
21/07/2014 11:33,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.1
21/07/2014 11:34,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.9
22/07/2014 06:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,2.5
22/07/2014 07:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.4
22/07/2014 07:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.6
22/07/2014 07:03,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.6
22/07/2014 07:12,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
22/07/2014 07:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.1
22/07/2014 07:14,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.6
23/07/2014 13:27,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2
23/07/2014 14:18,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
23/07/2014 14:18,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.2
23/07/2014 14:22,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
23/07/2014 21:58,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
23/07/2014 23:44,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
23/07/2014 23:44,0,1,00:01,Turbine starting,1,FALSE,FALSE,3
23/07/2014 23:46,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.1
24/07/2014 04:44,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.8
24/07/2014 04:46,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.2
24/07/2014 04:47,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.9
24/07/2014 13:01,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
24/07/2014 13:10,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.8
24/07/2014 13:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
24/07/2014 13:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
24/07/2014 18:52,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.1
24/07/2014 19:59,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.7
24/07/2014 19:59,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.3
24/07/2014 20:03,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
24/07/2014 20:21,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.6
24/07/2014 20:21,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.6
24/07/2014 20:25,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.1
25/07/2014 22:39,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
26/07/2014 00:52,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.2
26/07/2014 00:52,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
26/07/2014 00:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,0.9
30/07/2014 07:37,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.4
30/07/2014 07:37,8,0,08:00,Maintenance,6,TRUE,FALSE,5.7
30/07/2014 13:17,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.8
30/07/2014 13:22,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.2
01/08/2014 10:08,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
01/08/2014 12:25,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.3
01/08/2014 12:25,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
01/08/2014 12:29,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.1
01/08/2014 15:20,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.7
01/08/2014 15:22,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.3
01/08/2014 15:23,0,0,00:00,Turbine in operation,1,FALSE,FALSE,8.4
04/08/2014 01:26,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
04/08/2014 03:59,0,2,00:02,Turbine operational,1,FALSE,FALSE,0.6
04/08/2014 03:59,0,1,00:01,Turbine starting,1,FALSE,FALSE,0.5
04/08/2014 04:03,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.3
04/08/2014 05:05,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
04/08/2014 07:32,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
04/08/2014 07:32,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.7
04/08/2014 07:36,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
05/08/2014 08:33,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
05/08/2014 09:13,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.2
05/08/2014 09:13,0,1,00:01,Turbine starting,1,FALSE,FALSE,1
05/08/2014 09:15,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.5
07/08/2014 06:52,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
07/08/2014 09:13,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.7
07/08/2014 09:13,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
07/08/2014 09:16,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.2
07/08/2014 10:12,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
07/08/2014 10:24,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.1
07/08/2014 10:24,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
07/08/2014 10:28,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.1
07/08/2014 16:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.5
07/08/2014 17:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
07/08/2014 17:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
07/08/2014 17:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.4
07/08/2014 17:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,2.8
07/08/2014 17:07,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.6
07/08/2014 17:08,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.4
08/08/2014 01:14,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
08/08/2014 03:01,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.9
08/08/2014 03:01,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.3
08/08/2014 03:05,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.5
08/08/2014 05:25,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
08/08/2014 07:30,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
08/08/2014 07:30,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
08/08/2014 07:34,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
08/08/2014 08:44,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.6
08/08/2014 08:44,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
08/08/2014 08:46,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.7
10/08/2014 12:14,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.4
10/08/2014 12:14,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.4
10/08/2014 12:15,0,2,00:02,Turbine operational,1,FALSE,FALSE,15.8
10/08/2014 12:17,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.7
10/08/2014 12:18,0,0,00:00,Turbine in operation,1,FALSE,FALSE,12.3
15/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.8
15/08/2014 20:14,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
15/08/2014 20:14,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
15/08/2014 20:16,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
15/08/2014 20:17,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,9.3
15/08/2014 20:20,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.7
15/08/2014 20:21,0,0,00:00,Turbine in operation,1,FALSE,FALSE,9.8
16/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
16/08/2014 20:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
16/08/2014 20:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
16/08/2014 20:03,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.8
16/08/2014 20:06,0,2,00:02,Turbine operational,1,FALSE,FALSE,6.6
16/08/2014 20:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.8
16/08/2014 20:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.2
16/08/2014 20:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.3
16/08/2014 20:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.6
16/08/2014 20:18,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.6
16/08/2014 20:23,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.4
16/08/2014 20:24,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.8
17/08/2014 17:20,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12
17/08/2014 17:20,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12
17/08/2014 17:20,0,2,00:02,Turbine operational,1,FALSE,FALSE,16.4
17/08/2014 17:23,0,1,00:01,Turbine starting,1,FALSE,FALSE,9
17/08/2014 17:24,0,0,00:00,Turbine in operation,1,FALSE,FALSE,12.6
17/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.9
17/08/2014 20:02,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
17/08/2014 20:02,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
17/08/2014 20:05,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.2
17/08/2014 20:05,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,11
17/08/2014 20:05,0,1,00:01,Turbine starting,1,FALSE,FALSE,13.9
17/08/2014 20:06,0,0,00:00,Turbine in operation,1,FALSE,FALSE,12.1
18/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,9.4
18/08/2014 20:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18/08/2014 20:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
18/08/2014 20:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,10.5
18/08/2014 20:06,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,10.6
18/08/2014 20:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.6
18/08/2014 20:07,0,0,00:00,Turbine in operation,1,FALSE,FALSE,11.8
19/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.6
19/08/2014 20:07,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
19/08/2014 20:07,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
19/08/2014 20:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.3
19/08/2014 20:10,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,5.5
19/08/2014 20:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
19/08/2014 20:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.4
20/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,3.5
20/08/2014 20:05,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
20/08/2014 20:05,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
20/08/2014 20:06,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
20/08/2014 20:09,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.7
20/08/2014 20:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.6
20/08/2014 20:10,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,3.3
20/08/2014 20:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.2
20/08/2014 20:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.5
21/08/2014 01:56,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7
21/08/2014 02:01,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.9
21/08/2014 02:02,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.5
21/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,6.5
21/08/2014 20:04,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/08/2014 20:04,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
21/08/2014 20:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.6
21/08/2014 20:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.3
21/08/2014 20:07,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.8
21/08/2014 20:08,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.9
22/08/2014 06:45,17,0,17:00,Test security system,6,FALSE,FALSE,3.8
22/08/2014 06:46,0,3,00:03,Start lead-up,1,FALSE,FALSE,5
22/08/2014 06:47,0,2,00:02,Turbine operational,1,FALSE,FALSE,6
22/08/2014 06:48,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
22/08/2014 06:49,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,5.6
22/08/2014 06:50,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.8
22/08/2014 06:51,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.6
22/08/2014 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
22/08/2014 20:05,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
22/08/2014 20:05,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
22/08/2014 20:07,0,1,00:01,Turbine starting,1,FALSE,FALSE,11
22/08/2014 20:08,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,10.9
22/08/2014 20:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.9
22/08/2014 20:09,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.1
28/08/2014 11:37,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
28/08/2014 11:37,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
28/08/2014 11:37,0,2,00:02,Turbine operational,1,FALSE,FALSE,10.4
28/08/2014 11:40,0,1,00:01,Turbine starting,1,FALSE,FALSE,18.2
28/08/2014 11:41,0,0,00:00,Turbine in operation,1,FALSE,FALSE,18.8
29/08/2014 10:18,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.5
29/08/2014 10:18,8,0,08:00,Maintenance,6,TRUE,FALSE,11.6
29/08/2014 12:32,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.8
29/08/2014 12:35,0,0,00:00,Turbine in operation,1,FALSE,FALSE,9.2
30/08/2014 09:38,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.4
30/08/2014 09:43,8,0,08:00,Maintenance,6,TRUE,FALSE,4.7
30/08/2014 13:11,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.9
30/08/2014 13:16,0,0,00:00,Turbine in operation,1,FALSE,FALSE,8.1
31/08/2014 07:22,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
